Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
53721,53.72144,-5455.65771,0.33196941,1
53722,53.722442,-5501.79932,0.33196941,1
53723,53.723443,-5545.99072,0.200941905,1
53724,53.724444,-5588.19873,0.0890891328,1
53725,53.725442,-5628.41797,0.0890891328,1
53726,53.726444,-5666.64062,0.0890891328,1
53727,53.727461,-5702.83838,0.0890891328,1
53728,53.728441,-5737.00635,0.0890891328,1
53729,53.729442,-5769.13818,0.0890891328,1
53730,53.730446,-5799.20947,0.0890891328,1
53731,53.731439,-5827.2168,-0.0387426019,1
53732,53.732444,-5853.15479,-0.0387426019,1
53733,53.73344,-5877.00342,-0.0387426019,1
53734,53.734445,-5898.76025,-0.0387426019,1
53735,53.735446,-5918.41699,-0.130355343,1
53736,53.736442,-5935.96729,-0.187879622,1
53737,53.737483,-5951.40479,-0.187879622,1
53738,53.738457,-5964.72314,-0.187879622,1
53739,53.739446,-5975.92041,-0.187879622,1
53740,53.74044,-5984.98828,-0.187879622,1
53741,53.741445,-5991.92529,-0.187879622,1
53742,53.742446,-5996.73047,-0.187879622,1
53743,53.743445,-5999.39941,-0.247534439,1
53744,53.744446,-5999.93311,-0.247534439,1
53745,53.745443,-5998.33008,-0.247534439,1
53746,53.746443,-5994.59229,-0.247534439,1
53747,53.747549,-5988.7207,-0.346604049,1
53748,53.748442,-5980.71484,-0.449934691,1
53749,53.749442,-5970.58398,-0.449934691,1
53750,53.750443,-5958.32617,-0.449934691,1
53751,53.75144,-5943.94385,-0.449934691,1
53752,53.752441,-5927.44873,-0.449934691,1
53753,53.753441,-5908.84326,-0.449934691,1
53754,53.754442,-5888.13037,-0.449934691,1
53755,53.755446,-5865.3252,-0.507458985,1
53756,53.756439,-5840.43213,-0.507458985,1
53757,53.757444,-5813.46045,-0.507458985,1
53758,53.758445,-5784.4126,-0.507458985,1
53759,53.759442,-5753.31152,-0.580962241,1
53760,53.760456,-5720.1626,-0.676836014,1
53761,53.761445,-5684.97021,-0.676836014,1
53762,53.762439,-5647.76855,-0.676836014,1
53763,53.763439,-5608.54932,-0.676836014,1
53764,53.764441,-5567.32471,-0.676836014,1
53765,53.765439,-5524.12695,-0.676836014,1
53766,53.766441,-5478.9624,-0.676836014,1
53767,53.767446,-5431.83789,-0.72477293,1
53768,53.76844,-5382.78906,-0.72477293,1
53769,53.769445,-5331.82422,-0.72477293,1
53770,53.770439,-5278.9502,-0.72477293,1
53771,53.771497,-5224.20801,-0.72477293,1
53772,53.772442,-5167.60596,-0.788688779,1
53773,53.773443,-5109.15234,-0.788688779,1
53774,53.774445,-5048.8916,-0.788688779,1
53775,53.775442,-4986.8335,-0.788688779,1
53776,53.776444,-4923.00049,-0.788688779,1
53777,53.777441,-4857.41455,-0.788688779,1
53778,53.778443,-4790.1001,-0.788688779,1
53779,53.779441,-4721.08008,-0.914389968,1
53780,53.780442,-4650.36523,-0.914389968,1
53781,53.78144,-4578.00928,-0.914389968,1
53782,53.782442,-4504.02344,-0.914389968,1
53783,53.783457,-4428.41895,-0.962326884,1
53784,53.784439,-4351.25293,-1.00813317,1
53785,53.785441,-4272.53857,-1.00813317,1
53786,53.786446,-4192.28662,-1.00813317,1
53787,53.78744,-4110.55811,-1.00813317,1
53788,53.788445,-4027.3667,-1.00813317,1
53789,53.789439,-3942.72412,-1.00813317,1
53790,53.790445,-3856.71289,-1.00813317,1
53791,53.791446,-3769.31128,-1.04541743,1
53792,53.792443,-3680.5498,-1.04541743,1
53793,53.793457,-3590.49609,-1.04541743,1
53794,53.794445,-3499.16431,-1.04541743,1
53795,53.795454,-3406.56812,-1.0944196,1
53796,53.796442,-3312.77759,-1.11679018,1
53797,53.797444,-3217.80811,-1.11679018,1
53798,53.798441,-3121.69312,-1.11679018,1
53799,53.799442,-3024.44702,-1.11679018,1
53800,53.800446,-2926.1438,-1.11679018,1
53801,53.801439,-2826.79907,-1.11679018,1
53802,53.802444,-2726.42773,-1.11679018,1
53803,53.80344,-2625.10596,-1.14555228,1
53804,53.804456,-2522.87061,-1.14555228,1
53805,53.805446,-2419.69556,-1.14555228,1
53806,53.806439,-2315.67993,-1.14555228,1
53807,53.807443,-2210.84009,-1.1743145,1
53808,53.808444,-2105.19165,-1.17751026,1
53809,53.809441,-1998.81519,-1.17751026,1
53810,53.810442,-1891.72717,-1.17751026,1
53811,53.811446,-1783.94397,-1.17751026,1
53812,53.812439,-1675.54749,-1.17751026,1
53813,53.813439,-1566.55444,-1.17751026,1
53814,53.814532,-1456.98157,-1.17751026,1
53815,53.815445,-1346.91223,-1.2030766,1
53816,53.816444,-1236.36328,-1.2030766,1
53817,53.817445,-1125.35181,-1.2030766,1
53818,53.818441,-1013.98474,-1.2030766,1
53819,53.819443,-902.234253,-1.20520711,1
53820,53.820439,-790.162537,-1.19881558,1
53821,53.821441,-677.786804,-1.19881558,1
53822,53.822445,-565.192505,-1.19881558,1
53823,53.823441,-452.397034,-1.19881558,1
53824,53.824446,-339.417664,-1.19881558,1
53825,53.82555,-226.340271,-1.19881558,1
53826,53.826443,-113.18232,-1.19881558,1
53827,53.827445,0.0388147645,-1.19029343,1
53828,53.828442,113.237045,-1.19029343,1
53829,53.829444,226.394974,-1.19029343,1
53830,53.830442,339.495148,-1.19029343,1
53831,53.831443,452.45163,-1.18390179,1
53832,53.832441,565.224243,-1.16472709,1
53833,53.833445,677.841187,-1.16472709,1
53834,53.834443,790.194092,-1.16472709,1
53835,53.835444,902.265747,-1.16472709,1
53836,53.83646,1014.0387,-1.16472709,1
53837,53.837442,1125.4281,-1.16472709,1
53838,53.838444,1236.41687,-1.16472709,1
53839,53.839442,1346.96558,-1.13170385,1
53840,53.840443,1457.05688,-1.13170385,1
53841,53.84144,1566.6073,-1.13170385,1
53842,53.842442,1675.59998,-1.13170385,1
53843,53.843443,1784.01807,-1.09548485,1
53844,53.844444,1891.77917,-1.05180907,1
53845,53.845442,1998.84521,-1.05180907,1
53846,53.846469,2105.24292,-1.05180907,1
53847,53.847461,2210.86963,-1.05180907,1
53848,53.848442,2315.70923,-1.05180907,1
