Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
18470,18.47074,6500,2.53919721,1
18471,18.471729,6500,2.53919721,1
18472,18.472734,6500,2.53919721,1
18473,18.473727,6500,2.60098267,1
18474,18.474741,6500,2.66383314,1
18475,18.475726,6500,2.66383314,1
18476,18.47674,6500,2.66383314,1
18477,18.477726,6500,2.66383314,1
18478,18.478739,6500,2.66383314,1
18479,18.479735,6500,2.66383314,1
18480,18.480741,6500,2.72029233,1
18481,18.48173,6500,2.72029233,1
18482,18.482735,6500,2.72029233,1
18483,18.483728,6500,2.72029233,1
18484,18.484734,6500,2.72029233,1
18485,18.485728,6500,2.77994704,1
18486,18.486742,6500,2.83960199,1
18487,18.487736,6500,2.83960199,1
18488,18.488734,6500,2.83960199,1
18489,18.489727,6500,2.83960199,1
18490,18.490735,6500,2.83960199,1
18491,18.491744,6500,2.83960199,1
18492,18.492721,6500,2.90138721,1
18493,18.493735,6500,2.90138721,1
18494,18.494728,6500,2.90138721,1
18495,18.495734,6500,2.90138721,1
18496,18.496725,6500,2.90138721,1
18497,18.497737,6500,2.95997667,1
18498,18.498721,6500,3.02282739,1
18499,18.499734,6500,3.02282739,1
18500,18.500803,6500,3.02282739,1
18501,18.501651,6500,3.02282739,1
18502,18.50274,6500,3.02282739,1
18503,18.503724,6500,3.02282739,1
18504,18.504737,6500,3.07822108,1
18505,18.505729,6500,3.07822108,1
18506,18.506742,6500,3.07822108,1
18507,18.507726,6500,3.07822108,1
18508,18.508739,6500,3.07822108,1
18509,18.509724,6500,3.13254952,1
18510,18.510737,6500,3.18900871,1
18511,18.511744,6500,3.18900871,1
18512,18.512741,6500,3.18900871,1
18513,18.513725,6500,3.18900871,1
18514,18.514738,6500,3.18900871,1
18515,18.515722,6500,3.18900871,1
18516,18.516735,6500,3.23907614,1
18517,18.517728,6500,3.23907614,1
18518,18.518741,6500,3.23907614,1
18519,18.519725,6500,3.23907614,1
18520,18.520738,6500,3.23907614,1
18521,18.521775,6500,3.28168654,1
18522,18.522725,6500,3.33601522,1
18523,18.523739,6500,3.33601522,1
18524,18.524723,6500,3.33601522,1
18525,18.525736,6500,3.33601522,1
18526,18.526728,6500,3.33601522,1
18527,18.527741,6500,3.33601522,1
18528,18.528726,6500,3.39140892,1
18529,18.529739,6500,3.39140892,1
18530,18.530723,6500,3.39140892,1
18531,18.531739,6500,3.39140892,1
18532,18.532738,6500,3.39140892,1
18533,18.533736,6500,3.43615007,1
18534,18.534721,6500,3.47662997,1
18535,18.535735,6500,3.47662997,1
18536,18.536728,6500,3.47662997,1
18537,18.537742,6500,3.47662997,1
18538,18.538727,6500,3.47662997,1
18539,18.53974,6500,3.47662997,1
